date,open,high,low,close,volume
6/1/00,143.6875,145.4375,143,145.3125,8961600
6/2/00,148.9375,149.0937,147.4843,147.8437,8962200
6/5/00,147.4687,148.2187,146.875,147.125,6998100
6/6/00,146.625,147.7812,145.9062,146.4687,4858900
6/7/00,146.625,148,146,147.4843,4919500
6/8/00,147.5,147.75,146.0625,146.9062,5723100
6/9/00,147.5,147.9687,145.625,146.5937,3085300
6/12/00,146.9687,146.9687,144.875,144.875,3678900
6/13/00,144.8125,147.75,144.625,147.5937,6558700
6/14/00,148.25,148.875,147.1875,147.8437,6420500
6/15/00,148.125,148.75,146.8437,148.1562,5881200
6/16/00,148.3125,148.3125,145.875,146.5937,5567900
6/19/00,146.4687,149.1562,146.25,148.4687,5106900
6/20/00,148.1875,148.875,147,147.9375,6480000
6/21/00,146.9375,148.4375,146.8906,147.875,3115000
6/22/00,147.5625,147.6875,145,145.625,7490500
6/23/00,145.8125,146.125,143.875,144.375,4863300
6/26/00,145.375,146.25,144.875,146.2343,5201300
6/27/00,145.9843,146.7187,145.0156,145.1562,4159500
6/28/00,145.625,146.9843,145.3125,145.5625,5347700
6/29/00,144.75,145.75,143.5156,144.1875,6345700
6/30/00,143.9375,145.5937,143.8906,145.2812,7420200
7/3/00,145.4375,147.4375,145.1875,147.2812,1436600
7/5/00,146.375,146.6562,144.375,144.625,2748200
7/6/00,144.9375,146.4687,144.2187,145.75,5963200
7/7/00,146.6875,148.7812,146.25,148.0937,3034800
7/10/00,147.875,148.9062,147.5312,147.8437,2816100
7/11/00,147.4687,149.125,147.1562,148.1562,5431600
7/12/00,149.2812,150.125,148.6875,149.125,5883000
7/13/00,149.9843,150.375,149.1875,149.7812,5356000
7/14/00,150.4375,151.25,149.6718,151.25,5341900
7/17/00,150.9843,151.9843,150.6875,151,4208300
7/18/00,150.625,150.625,149.3437,149.7656,4262100
7/19/00,149.4687,149.9062,148.25,148.5625,8506800
7/20/00,149,150.625,148.8125,150.625,4538900
7/21/00,149.75,149.75,147.6875,147.6875,5656900
7/24/00,148.125,148.8593,146.5625,146.8437,5628500
7/25/00,147.75,147.8437,146.7812,147.3125,4757100
7/26/00,146.9687,147.1562,145.6406,145.875,12062500
7/27/00,145.9375,146.625,144.6875,145.375,7652600
7/28/00,145.7187,145.9062,141.5156,142.0937,6229500
7/31/00,142.9375,144.125,142.0625,143,5265500
8/1/00,143.625,144.7187,143.125,143.875,3946600
8/2/00,143.875,145.4062,143.625,144.5937,7439800
8/3/00,142.875,145.8125,142.625,145.5937,4607100
8/4/00,146.3125,146.7187,145.4062,146.375,3686600
8/7/00,146.7187,148.4375,146.375,148.125,4159800
8/8/00,147.5,148.8125,147.5,148.6875,3658700
8/9/00,149.1406,149.2187,147.375,147.4375,5383800
8/10/00,147.5312,147.8593,146.2812,146.7187,4193400
8/11/00,146.625,148,145.5625,147.4062,5089400
8/14/00,147.7812,149.5625,147.0625,149.2812,2966700
8/15/00,149.3437,149.8125,148.5625,149.1562,5564600
8/16/00,149.3125,149.9375,147.8437,148.625,5191600
8/17/00,148.6875,150.4375,148.3437,150.1875,5652200
8/18/00,150.375,150.375,149.2187,149.6875,4626400
8/21/00,150.0312,150.7187,149.4062,150.5,2380600
8/22/00,150.5625,151.3125,150.0937,150.25,3075300
8/23/00,149.8125,151.2812,149.2812,150.8437,5483200
8/24/00,151.1562,151.5,150.5,151.3125,4529000
8/25/00,151.1562,151.625,150.9375,151.25,2822200
8/28/00,151.25,152.9062,151.25,151.7656,5518700
8/29/00,151.4375,151.875,150.9062,151.7968,3561900
8/30/00,151.3125,151.5,150.3437,150.3437,3964800
